"cell_name","A2058","A2780","A375","A427","CAOV3","ES2","HCT116","HT144","HT29","KPL1","LNCAP","LOVO","MDAMB436","NCIH1650","NCIH2122","NCIH23","NCIH460","NCIH520","OVCAR3","OV90","RKO","RPMI7951","SKMEL30","SKMES1","SKOV3","SW620","SW837","T47D","UACC62","VCAP","ZR751"
"BIOCARTA_MAL_PATHWAY",0.102492521082656,-0.122221534350382,-0.209667920970265,0.0842837282169819,0.4465740840291,0.0081899777750937,0.542002105719473,0.260775675271005,0.0103131303827246,-0.136618017308767,-0.344172576440341,-0.161268105612334,0.155069209814536,0.288135687099918,-0.240188456943118,-0.0849490284891844,-0.614799225400998,-0.0445527798489076,-0.345413138553393,-0.251157159610886,-0.527272349807528,-0.191269523350879,0.446441014715013,-0.188693058930478,0.535290409502102,-0.281165120799276,0.107154688801529,-0.266467101646963,-0.289725073664218,-0.175598069113889,-0.321274263421536
"BIOCARTA_MEF2D_PATHWAY",0.0398237566667912,-0.0234213785295904,-0.193115121936712,-0.103143662231066,-0.214709250766072,0.0752666918472389,0.48849323153957,0.0977618797479753,-0.152292230621154,-0.079417706692796,-0.166333985679858,-0.338915937061222,0.180601730276888,0.161767386316432,0.113570723501377,-0.204560088143447,-0.093656389362904,-0.478060358211193,-0.493879325758691,-0.0211574564372413,-0.656404796601186,0.285370841880497,0.360944993059053,-0.0966689448230462,0.469314355586825,-0.00357067219785923,0.0234818952317268,-0.40388679121415,0.0523143272422745,-0.051354408961574,-0.0757090283229704
"BIOCARTA_MITOCHONDRIA_PATHWAY",-0.00647838390449629,0.0231382439912563,-0.276730542507308,0.375673729682523,-0.129626545368019,-0.453205347731944,0.393161065781494,-0.236196994840005,0.0340754341101144,-0.220801833776886,-0.387725762508661,0.0161764027056967,0.281003920721879,-0.0865044714695816,-0.0863755376261253,-0.363653440202032,0.177475460596676,-0.230975196354915,-0.0772547488071481,-0.0685432599779637,0.171771570979871,-0.281185182302901,-0.14323410243901,-0.273740384638491,0.192900583209744,0.181247352920501,0.335375003502263,-0.375799548469204,-0.149900086713394,-0.360544991925576,0.0367353745371378
"BIOCARTA_ACH_PATHWAY",0.0206418172198739,0.0254953394157,-0.420651054833406,0.151776914957693,-0.064964219087659,0.152201600796794,0.0896785758324526,-0.0763273581859381,0.274837492935753,-0.228786131971437,-0.0735006519861101,-0.253155599939947,-0.322461580262141,0.00376558088762349,-0.262875003234714,-0.307876132609535,0.0102445741552901,-0.0512419478879099,0.261209012662263,-0.0991293556184306,-0.363563647195996,0.0593692593363108,0.286886416025017,-0.0693007268045806,0.0932361415269421,0.0393243159341142,-0.197735759915838,0.25662389314175,0.0196324840140582,0.0940241783779394,0.0380314346764706
"BIOCARTA_PARKIN_PATHWAY",0.1883314487377,0.368738331796168,-0.209978228203932,0.193459735206959,0.21931926483317,0.0892511371690109,0.125504972912385,0.279198637020807,-0.600953705036841,-0.540573671661699,-0.189924854214885,-0.432162659010721,0.192903495320149,0.317048306062573,-0.357968441245645,-0.165223955891171,0.010406648868045,-0.129696343594614,0.467692136696289,-0.0109532690523794,-0.575628010922263,-0.13793138483081,-0.172311212724195,0.134772876563917,-0.00442174743683676,-0.671406090904188,0.0484366211873919,-0.370395903035072,0.327957773551384,0.0697755592811604,-0.149849472140008
"BIOCARTA_CDC42RAC_PATHWAY",0.542079777557123,-0.103878000282512,0.136793765187727,0.451231199006209,0.117191461222426,0.144302675414526,0.178359743926779,0.547333617454606,0.324609256845867,-0.0732228273143097,-0.770108043986493,-0.472085574106495,0.0403699330653428,0.210996179908825,-0.298036701950082,0.00888639125078333,-0.364787329103662,-0.291969538166876,-0.196182696127035,-0.0120103069862358,-0.527816328654382,0.61603477094162,0.374556070179261,0.0641592466488744,0.11419141743242,-0.384533001193201,-0.303101796628499,-0.344797156091504,-0.00376500592053733,-0.510935625409857,-0.194286629949064
"BIOCARTA_RANMS_PATHWAY",0.490676613189558,0.609169405980369,0.400074113664609,-0.156145101611787,0.175793701008854,0.314059578208564,0.606255250556758,0.196345511409552,-0.0875795337353103,0.0545724261181823,-0.630374759856746,-0.151132797034858,-0.608677310721237,0.27973998534118,-0.447341960333669,0.554537456667425,0.429878107567049,-0.175567130741335,-0.461669278619955,-0.6780268504968,-0.668205735973738,-0.736020080867817,0.553500208496696,-0.767057955607499,0.0779052124768496,0.459519912331902,0.37099962025158,-0.071291816729827,-0.219125276745416,0.53280769203409,-0.625994958205836
"BIOCARTA_BARR_MAPK_PATHWAY",0.00530221463550279,-0.0718476940654619,0.00418862066619369,-0.40304126928094,0.45926396039303,0.00514108025988996,0.184477094440046,0.324861742565035,-0.0766001476891553,0.369208855638266,0.079416469994288,-0.528116268241097,0.411506947293784,0.179723806355255,-0.42478948824429,-0.41016509364035,-0.408637120879989,0.205245113052497,-0.494561232694949,-0.0678323514270687,-0.765469675901446,0.574410187780961,0.0227806499499246,-0.157435068414693,0.324849696542962,-0.422958874945434,-0.0858286096037372,-0.0812404843244578,-0.137362614135215,-0.190467884294144,-0.26354355156178
"BIOCARTA_TOB1_PATHWAY",0.120090326698844,0.0795215987601951,-0.0868266252595309,-0.455102750333529,0.249364553275815,-0.0892381696047188,-0.0696810004728537,0.173420708203563,-0.328506960093906,0.0685030596502903,-0.463377722695764,-0.0705872693016187,-0.142318744115204,0.233236364112477,-0.0668428158113242,-0.228017376684531,0.109824988902877,-0.0702212972002036,-0.0506650646567996,0.341104876220245,-0.377391530946846,0.361351255798109,0.260814014881879,0.08454333626381,0.139203935606836,-0.468346804704599,0.391110364258239,-0.18949135613303,0.147791207862233,-0.360332396057565,0.0500651519232961
"BIOCARTA_BARRESTIN_SRC_PATHWAY",-0.00773393141749867,-0.221860070012164,0.036487829814353,-0.312884305061304,0.208207923157775,0.005712431965228,0.241263124850451,0.237048905411399,0.097351057446434,0.246698993476772,0.0139402572712031,-0.422947451081038,0.117883132044299,0.263919786034161,-0.353074510570691,-0.323551265651751,-0.230247972892391,0.223573344431236,-0.370451888011283,-0.0632517970286502,-0.697238727456038,0.35876939519734,0.117822926656475,-0.270638276729835,0.356302884215315,-0.400630814505426,-0.192315757582307,0.04473362577943,-0.140228842869283,-0.0450833054165087,-0.341065727621777
"BIOCARTA_NKT_PATHWAY",-0.208296621392842,0.0838608231697848,-0.104197623307898,-0.179194668984234,0.287872691898668,0.321696617234231,-0.123741136595571,-0.18008595290488,-0.0797348239665432,-0.135817036289855,-0.425873270674574,-0.253531252283712,0.499901202962709,0.157546831808902,0.214674743025801,0.386249366029037,-0.0933107252895759,-0.267984555319407,0.173905843309044,0.376881187660678,-0.167780082466652,-0.0311382731301993,-0.147882139859946,0.175615679229867,-0.187928843480217,-0.245775623373074,0.227418845157052,-0.196342785529901,0.141249449102158,-0.363824342877136,0.0027463043524607
"BIOCARTA_IL1R_PATHWAY",-0.0346364168354582,-0.313253292315399,-0.246960878459098,-0.155160576796211,0.127989618396616,0.119799339009133,-0.199540255868668,-0.0534386621372114,0.107140872772009,-0.292973739033437,-0.325235672030045,-0.174445546635861,0.361705737780341,0.241504461195281,0.0874908386286474,-0.0111850165266519,0.0237043785448471,-0.399491202865974,0.0835230088670781,-0.263235372391916,-0.36172510990064,0.358850789788751,0.0853283248820929,0.220186500164485,0.321101988798815,-0.110546191786193,0.123992326118881,-0.248169204640505,-0.345455255347169,-0.145227609582886,-0.279493562067239
"BIOCARTA_MET_PATHWAY",0.0486094146142825,0.113965608677735,-0.123113704147646,-0.318172754487463,0.238133555956078,-0.186068683513593,0.339914214903594,0.0876748370645798,0.16650996315893,-0.264307193242256,-0.406034625852269,-0.0892299835311137,-0.120843879019924,0.415382239141171,-0.142410002524379,-0.118282650233197,-0.406291863046713,-0.0994566886991089,-0.0818630304306997,-0.252485767442411,-0.367734937476757,0.0811935908869414,0.258387565246643,0.0320149406128648,0.431464171800567,-0.472867477207469,0.184899718394628,-0.175203113706678,-0.202064890637482,-0.188946623605993,-0.0201109173445337
"BIOCARTA_GPCR_PATHWAY",0.053348504863595,-0.159526350382663,0.0160018260024354,-0.294285585799042,-0.0464221547701013,-0.0847056885530282,0.312927158236585,0.226232057617192,-0.122051880051591,0.225479107753348,-0.219141950800067,-0.351129000199238,0.187180521957845,0.304302894705208,-0.29931392438995,-0.363965066136419,0.0733142406385737,-0.153352133212249,-0.276756164564801,-0.166889796746336,-0.636983528804617,0.260795359613967,0.374834653172222,-0.211078500084785,0.335096897299972,-0.140481837586084,-0.26274204546399,-0.292501307401468,-0.0310276801570023,-0.0688468146430488,0.0372779558887688
"BIOCARTA_IGF1MTOR_PATHWAY",0.190252841647895,0.205161577301036,-0.055404969675539,0.0110354377143456,-0.219434640144873,-0.414255714529084,0.0760165472612433,0.313027706534891,-0.0843500056896347,0.078223672743314,0.128576106765576,-0.334304938197022,-0.363231559284487,-0.335563574062762,-0.178368562170514,-0.410923225703541,-0.0201358013914882,0.318299701594087,-0.0355986450132278,-0.406738174643348,-0.411410902551241,-0.31343132351439,0.246987911954338,-0.519996032352252,-0.0174720703751426,-0.190284738365766,0.365237744978672,0.301423128584334,-0.167154328527523,0.140112410450848,0.356745327812013
"BIOCARTA_SODD_PATHWAY",0.352299466466,-0.321087553377485,-0.191737545099452,0.169806384013494,0.240512340122806,-0.198390735398056,-0.248018809227361,0.142725828737146,0.0264478273984972,-0.398360667091971,-0.488755323042483,0.0261991944985737,0.190900838000056,-0.131536522959326,-0.0660220368498818,0.255893702263235,0.110253091267547,-0.629716683998717,-0.0266217423707617,-0.170060811865498,-0.30650289153062,0.167337589807201,0.00652801442348153,0.438686882091689,0.496020040599475,-0.0977279897055042,0.534702614580001,-0.170031697401934,-0.463872739615034,-0.612308791970888,-0.0203839310539252
"BIOCARTA_SHH_PATHWAY",0.54051117866945,0.424889899779397,0.322820864975205,-0.333749203372897,0.0656434072803719,-0.0621631570980359,0.0927266551067544,0.420343293787205,-0.231491985403884,-0.142145977935009,0.125808018049215,-0.103629021800877,0.229719862476028,0.0631888325365874,-0.50199962319563,-0.41902713041428,-0.0502339556089503,-0.172819444991383,0.403147007272847,-0.133949801799481,-0.701292968099201,-0.126711195892192,0.303078160028588,-0.0472003634875558,-0.0928276590696282,-0.364720346603174,-0.403990496160874,-0.341908618306514,0.204757907342145,0.339275435052288,-0.394266593540815
"BIOCARTA_PTC1_PATHWAY",-0.0177492196516218,0.277606562492557,0.380761411000117,0.250538068997021,-0.0694256824626182,-0.147519277372999,0.470194065084785,-0.248953533921574,-0.082266536947618,-0.447480130837561,-0.574392031129447,-0.211807759912027,-0.368856693575189,0.257682884925706,-0.399194159915333,0.261609761549609,0.514067267515128,0.138764982202934,-0.117025937976217,-0.61782739039526,-0.242657274851891,-0.620666033628088,-0.0300758107862449,-0.369980936255385,-0.0151775000449439,0.505409220001568,0.65275596601643,-0.417713287808672,-0.207924887783382,-0.028865470310655,-0.0957842823167077
"BIOCARTA_SPRY_PATHWAY",0.145561307405689,0.157926494279483,0.1510593630685,-0.396600545970338,0.241862782906122,0.195867143808465,0.152922745070782,0.0121360235963057,0.264783620063043,-0.279870443004365,-0.329177425447023,-0.107743350272211,-0.128474048982906,0.215796440884273,0.00776370466485587,-0.446269854328603,-0.229930291750795,-0.0412273120841646,-0.304512511178959,-0.338757497525191,-0.465480023556995,0.370811150227732,0.246069508380806,0.232585302648812,0.511340845050922,-0.429166988749622,-0.0323534281810404,-0.255336095771903,-0.0949462637255584,-0.3850993473895,-0.347549710015426
"BIOCARTA_BARRESTIN_PATHWAY",-0.0981480846216518,-0.122628457733015,-0.135256953226894,-0.140903885392962,0.455849314069548,0.0515870024752843,-0.0345157757897843,0.25112080308322,0.293177515789045,0.521706072937369,-0.286906450959224,-0.494984802324125,0.0664773153617306,0.181341819013885,-0.488700531141271,-0.558800053748993,-0.350358706877117,-0.279946179910191,-0.377663380820291,0.0516103329145937,-0.743849177406395,0.666920226731582,-0.107899670023328,0.226623609547425,0.0920332883730458,-0.311471749871043,0.0988232420262707,0.141861645796441,-0.0172773364468469,-0.15623851502499,-0.277848433875555
"BIOCARTA_STATHMIN_PATHWAY",0.180302104455845,-0.351505198042426,0.169459295720267,-0.180538394583916,0.0633778088658125,0.193631716048553,0.218457386677515,-0.100117611131239,-0.238368316473869,-0.0436045159243912,-0.0335197417933665,-0.355613405784644,0.0740505007532702,0.327474735714694,-0.209096836075938,-0.485441429725422,0.179839229504717,0.100671072917273,-0.0428543115473665,0.0986122659981367,-0.464700479138919,-0.0247426292070908,0.233615136485111,-0.191424575056833,-0.00751491834346635,0.0462683140682956,0.136596084891929,-0.314984799940274,0.144407151367895,0.138353064038082,0.131743712481658
"BIOCARTA_HSP27_PATHWAY",0.240637701856229,0.264085078039375,-0.201954135126383,0.406570314322652,0.099353526730154,0.137810743002612,0.306620705566902,0.342743304744682,-0.51335407996064,-0.446907668802544,-0.455062350619507,0.112487004703775,0.228520921441902,-0.219207937988562,-0.151580992212652,-0.0791359761198902,0.00274107248587011,-0.437100454022481,-0.0281561315810323,-0.280145590329555,0.0444284948361478,0.00192203554566731,0.345779854516683,-0.168202897493707,0.152211174259757,-0.104246201451817,-0.063782182704992,-0.123182996901772,0.0386034984117657,-0.316821560715143,0.260659108085068
"BIOCARTA_TCR_PATHWAY",0.0229625397730978,-0.254600667012834,-0.176911968419406,-0.0835877946113595,-0.0139799663015643,-0.0195641365391975,0.149475397692324,-0.0700082017111926,0.0525956014191932,0.281803645466805,-0.332936172702666,-0.27482923422836,0.0885788505325214,0.0646121093803055,-0.231156534293492,-0.145659912765718,-0.223228118383052,0.0356679213522995,-0.224887550609249,-0.0692772649055974,-0.419025061675677,0.191912086138979,0.295393194128757,-0.251121773036337,0.390737501185176,-0.10301387529899,0.153151547130168,-0.100855372062692,-0.162252802522085,-0.236828814931096,0.125165709606483
"BIOCARTA_TCYTOTOXIC_PATHWAY",-0.127869693299471,-0.299551029080793,0.0984252183992922,-0.00938034728296266,0.51382721079581,0.480362841788739,-0.409069576002803,-0.217330812852437,-0.486554715690343,-0.0179149594847242,-0.226287474253143,-0.396188114711239,-0.0643910578881761,0.0794595790476506,0.0344963493860099,-0.030480281206693,-0.335544175365858,-0.232119615361628,0.110672130745235,0.586267309700239,-0.382082923875712,-0.140065852963868,0.0190012954320131,0.0147467134548712,-0.136691523366709,-0.568118889043354,0.504144948996846,-0.296989513506982,0.36031570684938,0.0266741920443436,0.382658166172246
"BIOCARTA_THELPER_PATHWAY",0.0374633760834246,-0.173244922618398,0.316824306440035,-0.110751191387448,0.505349406990731,0.522475290196205,-0.404905995113955,-0.10558835316818,-0.400695797834364,-0.21400646021952,-0.104401392387047,-0.496249304237894,-0.0453405563123212,-0.0311641006394322,-0.0832366372517287,-0.0846548385761721,-0.323998965093107,-0.318437080949155,-0.00530048342374495,0.608705475755467,-0.341286588649146,0.105043603063847,0.0627323872579603,0.0846569476698175,-0.0781973899184491,-0.400818772318668,0.390464227322795,-0.375530877872937,0.422662438501423,-0.118502496763182,0.377118787046432
"BIOCARTA_TALL1_PATHWAY",0.55715160126715,-0.0240138199387147,-0.181427810013869,0.121190387453404,0.209249770001473,-0.349710027936756,0.388232847718621,-0.391498516289204,0.261954997292143,-0.17727928266917,-0.35021849391881,0.110245821317636,-0.0813073412454108,-0.0525347666575111,-0.30070811920568,0.0369816848369202,-0.306832096362399,-0.476066226506978,0.565130972179148,-0.575528682146924,-0.0422602508052585,-0.282780901337842,0.353069107248322,-0.353327036723703,0.158351736979955,0.11773773960302,0.382709538504996,-0.207448285473251,-0.357941826381306,-0.266858117149439,-0.348429768599627
"BIOCARTA_TEL_PATHWAY",0.197771852099064,0.325653206243689,-0.130388958839199,0.134877170922005,-0.31830786244391,0.121994824976567,0.459496154418737,0.11662716026778,-0.268488059633608,0.012702204220985,-0.336347468497018,-0.125437053996712,0.01090842177891,-0.483849328856182,-0.0907410043928985,0.181726178684981,0.25185018948844,-0.260311922106528,-0.202309361897602,-0.417959620366026,-0.459830891454424,-0.518705469792182,0.0699864032107623,-0.279099008213512,0.386406882768304,0.232692663140879,0.241768022951556,-0.381664957907476,-0.119813236470223,-0.0921650503597136,-0.0238174969155768
"BIOCARTA_TGFB_PATHWAY",0.083801660382213,0.197378234339568,-0.0711687008386451,-0.613099844661098,0.132375661229151,-0.315872492366953,0.28961062112573,0.3221561774066,-0.182517850270167,-0.0363321414426738,-0.438102054698176,0.0799580247201768,-0.0596186955399991,0.471614512297877,-0.341594504370426,-0.214818752782,-0.508054580604428,0.243844000421841,0.0247520432169303,-0.0259500376801026,-0.616004887138856,0.449739113504569,0.254490439835801,0.317641441418888,0.556932551198141,-0.440805636245093,0.417470835837757,-0.280386787548875,-0.343745626513329,-0.414501366737977,-0.16241737384918
"BIOCARTA_TH1TH2_PATHWAY",-0.0130044103923174,-0.305264442407707,0.215064241054318,-0.103869488557748,0.473926666091442,0.305237400433215,0.208722904937742,-0.201402909494854,-0.265227784864986,-0.511826533988522,-0.403436334844405,-0.252946896004904,0.423438751024713,0.0626160249793065,0.365696192398178,0.371177294643514,-0.158530566864395,-0.37097016397918,0.143458540796382,0.061174060970544,-0.138130034334952,-0.0786347178279495,-0.194126915334014,0.232375015974755,-0.0108242369668918,-0.465887023812332,0.406785590034227,-0.257936539744864,0.164782508626957,-0.275331548254318,0.0113959487744572
"BIOCARTA_41BB_PATHWAY",0.18977493670998,-0.216142162566475,-0.429962299762609,0.119879669371069,-0.0985462045895931,-0.0590896332270744,0.0779079932594882,-0.270707092764409,0.143366417890489,-0.214444878208424,-0.465041098511015,-0.113196390268308,0.346300122077723,-0.133829369882299,-0.0145603239324242,0.380257408245298,-0.342851812204709,-0.255688488670243,0.165899493879683,-0.15162096024441,0.0202061725936087,-0.000951167408748316,0.0500718886139883,-0.178125698008678,0.457002071198876,0.154286081013488,0.172230153472979,0.0365555436817334,-0.467192152762045,0.128830375653745,-0.0351283160745886
"BIOCARTA_KREB_PATHWAY",0.54815360078502,0.0497504476350501,-0.342453521976683,0.130023096655579,0.491627449596472,-0.420870913391066,0.108495826222706,-0.0622053907781105,0.0252657439752572,0.0392763834179319,0.207977484103771,0.45516167791229,0.665655657510136,0.066823083058061,0.418435865877422,-0.707544295317107,0.602244660256819,-0.237594277522288,-0.730772157216285,-0.79063431343331,-0.833405872710262,-0.572707296372255,0.312422350648972,-0.539160123982195,-0.202566378016235,0.0708953566158475,-0.381343675393893,0.149059785120685,0.145930963118167,0.187015438883017,-0.199801949686604
"BIOCARTA_CTLA4_PATHWAY",0.211983646048264,-0.322890780518177,0.17155779090792,-0.31431914146005,0.205705425963182,-0.0737610948732703,-0.0115654111877349,0.20425976382098,-0.271751681944101,-0.0800286242530207,-0.0564708652352454,-0.394285790094297,-0.074381130264878,-0.220249742130842,-0.283513604605961,-0.2770496879472,-0.161967756184557,0.0255336977146299,0.349100767376022,0.167092636596944,-0.551613123494938,-0.0604769076372167,0.420276814063178,-0.00751390046014372,-0.214621888497187,-0.0745515722239362,0.3552976652787,-0.0443451657547436,0.472301404205889,-0.0810900863028997,0.231009530593693
"BIOCARTA_LONGEVITY_PATHWAY",0.402590490842495,-0.28633014105558,-0.161080341552044,-0.136121481074211,-0.0593320114121123,-0.253090556511926,-0.0480603550519553,0.230928991805813,0.0699635458978402,-0.148440458543242,0.200261433602745,-0.0402113815953925,0.0378815492453004,-0.352518512638109,-0.101503160847912,-0.456278745174599,0.0305711305547035,-0.153768184261211,-0.165979109432785,-0.258821371603849,-0.445968254085563,0.0357633537042875,0.346702640934028,0.106681699381479,0.431624879855672,-0.2787593740339,-0.116693792832581,0.470754449859067,0.4718754073632,0.0285115967496444,-0.20775297666484
"BIOCARTA_SARS_PATHWAY",0.393902298052398,0.484252511638921,0.206844454946153,0.0420141870050116,-0.428980777421169,0.15171453318278,0.20633804394754,0.0840208210704667,0.570043641431689,-0.524841581452225,-0.501014454211631,-0.286518137188215,-0.175256383457056,0.109626994666205,0.0737801395770472,0.143641126000199,0.263227920597867,-0.25927586933117,-0.146405742885795,-0.0287669658350442,-0.16237887193929,-0.066875902204853,-0.0799553619586111,-0.433588501229767,0.118355381680216,-0.0265125406179159,-0.395624379723951,-0.365786748340602,-0.115252901228388,-0.343540050063076,-0.576535207270456
"BIOCARTA_PAR1_PATHWAY",0.142655247448536,-0.133372514702969,-0.00197724909441674,-0.109524872466704,-0.127875969837241,-0.123503311736229,0.386148534754131,0.0799598849875135,0.111524604765477,-0.162486900594524,-0.31666849367337,-0.266890890184564,0.127631406509522,-0.0346945591641883,-0.159244972278461,-0.227946126130519,-0.113279909914677,-0.177686928931926,0.0097318644252149,-0.086413740258681,-0.597016317470184,0.411303494796106,0.00159809989543341,0.124585084110474,0.272070048389122,-0.0386742439522724,0.0343136505968174,-0.047442028767765,-0.220628853720011,-0.0302088307641825,0.0272114172827635
"BIOCARTA_STRESS_PATHWAY",0.134691159890133,-0.332041406482967,-0.354833768722281,-0.0214305006671476,0.0715640911244093,-0.0825137246419768,0.109419717204811,-0.193362043181159,0.165419277712359,0.121987021091413,-0.245865928500397,-0.285646032685832,0.177102043556142,-0.0206457103397738,-0.0747601187958889,0.209872823826756,-0.0519221066935404,-0.257421565381796,0.192167166166504,-0.316472695763527,-0.107752802688085,-0.158380278158527,0.204756665219589,-0.25046116301725,0.263856466534814,-0.00851360785634672,0.160470043869186,-0.154504713720829,-0.506616084359573,-0.104140872778883,-0.228195039400101
"BIOCARTA_TNFR1_PATHWAY",0.213423796638276,0.139610468002749,0.0631676922426999,-0.320728592280724,-0.0215031240950878,-0.166658296397296,0.339623984351364,0.253878811646953,0.213778898170462,-0.1949586639831,-0.492639473160397,-0.00891480204040866,-0.135683371768973,-0.296517176958918,-0.455969840261652,-0.0728524705946244,-0.232925329381792,-0.0642341482528066,0.258834718089468,-0.227557943265486,-0.202398764321131,-0.188530706012362,0.10584717773124,-0.0892619665313199,0.427557579077306,0.130949454308527,0.356176694402558,-0.192024401786539,-0.457131330016728,-0.188256424824101,-0.196258146480527
"BIOCARTA_TNFR2_PATHWAY",0.324001857887008,-0.436587835389897,-0.0498978931664012,0.0316420311133945,0.050967101391128,-0.313508214559341,-0.0438116499501771,-0.123521340454223,-0.24142912925093,-0.145904983942496,-0.490722297270937,-0.306306440590607,0.52952012936507,0.0122430764247877,-0.185149887842025,0.439987753431934,0.233007938335037,-0.36830771942032,0.256295435776158,-0.348643672584422,-0.375381152194115,0.160555746190518,0.418737736981825,-0.0884973129085222,0.372286701141474,-0.181916975353406,0.404504485383251,-0.184000231405405,-0.461049080374901,-0.207092018178909,-0.432458034658283
"BIOCARTA_TOLL_PATHWAY",0.0434231452307303,-0.243614707099449,-0.00623027088994746,-0.300525645174406,0.0649065763913599,-0.243647628756149,-0.0604130426245848,-0.10202401817298,0.241602148763655,-0.36691004377065,-0.345814866375146,-0.0819809601660711,0.306975081470254,0.305416833028528,-0.0620259210495133,-0.12896348984878,-0.103234929222605,-0.192636577758287,-0.0992035972859075,-0.424194690269106,-0.171793320983594,0.198392422708584,0.10499167171279,0.150612506701079,0.151559567586442,-0.0112682622441841,0.146202968139652,-0.32779376933666,-0.299283553734081,0.137666877518342,-0.388074612417364
"BIOCARTA_TPO_PATHWAY",-0.0124573325745209,-0.0546222463344918,0.0458159516820182,-0.28652261384849,0.000683206897983457,0.0210703178273652,-0.0337857108984425,0.252916832802057,0.00898973138826983,0.0102078510413049,-0.241775918898014,-0.0782994931656845,-0.0779080020423118,0.299877472513818,-0.215963185633842,-0.202942094383437,-0.325962854857897,-0.150676117760361,-0.292118185890955,-0.174277659220391,-0.381969262738773,0.402292807260754,0.0503585412135463,-0.00115739633871648,0.550492568523402,-0.262849136386743,-0.0162535225163102,-0.0293140437630426,0.0801090747720734,-0.43250550029783,-0.136694040997405
"BIOCARTA_CREB_PATHWAY",0.260349708460626,-0.154261975389579,-0.135357760616918,-0.0885376270551935,-0.00529867095061823,-0.0672230115094928,0.354499251438387,0.215409108333342,-0.0649713202565195,0.286416260600361,-0.118175722339985,-0.335098438555827,-0.0573804980930267,0.303944654389941,-0.396814265121509,-0.473123610409586,-0.0914116265139508,-0.223293085540413,-0.25013227357683,-0.399039804552663,-0.701496717922128,0.248546220289359,0.369294041060607,-0.0724901517125505,0.376272886076138,-0.157568267866335,0.0203407147708739,-0.0333882821798267,0.195623459224363,-0.25847727344912,0.200484271078021
"BIOCARTA_CARM1_PATHWAY",0.407095036603225,0.424922172095865,0.324375052836278,-0.601235428653522,-0.59357123315055,-0.0947600672272806,0.567125109435948,0.411553159247812,-0.282495010091872,0.436961802983781,-0.0558578324266849,-0.29813883817153,0.17705432895071,0.394687707789996,-0.400608991135712,-0.524551354016978,0.0602207060955931,-0.283132751655734,-0.282136221973621,-0.360475086568117,-0.749062316130856,0.107158011978012,0.510694270829305,-0.288986714035954,0.410170731361775,-0.124930820347931,-0.145371982424235,-0.103851674327581,0.0198839381163061,-0.0702899606702778,0.0130657546964826
"BIOCARTA_TFF_PATHWAY",0.315176736168941,0.320596957264003,-0.274726219045523,0.275342782896584,0.104766671173625,0.124944908403422,0.306819309006592,0.237980111914307,-0.174891429831589,-0.201281585659706,-0.447796197234952,-0.384865000286167,-0.149224644607454,0.270179054486212,-0.348423246342408,-0.48611089358574,-0.0487118038764017,-0.2967228889145,-0.00296292392436265,-0.295532223981656,-0.555833686421615,0.309000088406864,0.384120653934897,0.140062165396721,0.292392330105345,-0.459695482986006,-0.128662213248997,0.0360539661507109,0.00429126829125409,-0.273331017294022,0.0127745600427644
"BIOCARTA_TRKA_PATHWAY",0.387436224871743,0.220128282658183,-0.165845990915185,0.219280068982036,-0.121323750854127,-0.163128160875155,0.277484105222383,0.384185275918592,-0.0931551723284699,0.223623191891045,-0.520178935078575,-0.560989850581842,-0.111971512350505,0.125767142401512,-0.548905859050396,-0.0395133758064103,0.171114612280315,-0.40396426599454,-0.0649691422215551,-0.263319101447753,-0.447050719998738,0.242868786535296,0.308757907200008,0.00290066166211572,0.547759733735302,-0.140636003085937,-0.239855308561631,0.00298546768536992,0.250500352943156,-0.368077556455741,-0.270996053223368
"BIOCARTA_ARF_PATHWAY",0.267915259367199,0.402318838572959,0.161354183866921,0.198742082250706,-0.470560615120331,0.270808809581466,0.356317385289466,0.31289408655659,0.218668484315936,-0.176288530844245,-0.313894577117464,0.115441377667205,0.141442884354984,-0.378578372134221,-0.413398140804057,-0.0186337429140087,-0.0172075494824778,-0.196323011842008,-0.357635011538881,-0.404346868362762,-0.29819210701824,0.00123132186268804,0.290595406352306,-0.475697084641843,-0.239167047146509,-0.0160767857485067,-0.0732040703746755,-0.173855609916291,0.0223997197437116,0.0596330889745056,-0.305599050782445
"BIOCARTA_UCALPAIN_PATHWAY",0.142231863219603,-0.0307134390741927,0.109704012624309,0.0766589543483814,0.237337506519014,0.291556542611148,0.0879797469291449,0.330862270249407,-0.00499039298227816,-0.559211204137637,-0.661177357753806,-0.50098911791785,0.119442555060352,0.622611637437418,0.0823927157878593,0.0243448917250475,-0.105376521421792,-0.550703298932568,0.222083833935635,-0.215220917017142,-0.437091456924274,0.376389249030881,0.332013039219208,0.0343139861276864,0.31638992557537,-0.488088682198324,0.105131991717636,-0.346669344833765,-0.107307366929633,-0.231073928731989,-0.524883235907457
